customer_id,machine_id,base_lat,base_lon
CUST005,MCH0050019,-21.135836903973384,143.2701060724971
CUST005,MCH0050020,-16.80503096186365,149.0055499048883
CUST005,MCH0050021,-28.452257892457474,136.51166392707665
CUST005,MCH0050022,-31.856442252365373,137.42741607084668
CUST005,MCH0050023,-30.21723696200504,135.6297664626827
CUST005,MCH0050024,-21.59274394827223,132.15607886964108
CUST005,MCH0050025,-22.66341682646786,142.61371098923124
CUST005,MCH0050026,-16.716238594990568,133.07457786669755
CUST005,MCH0050027,-21.008741007263836,148.48639187272258
CUST005,MCH0050028,-31.325727847225856,119.91033516309388
CUST005,MCH0050029,-32.01425624391848,138.89100130492253
CUST005,MCH0050030,-24.89992153300684,142.9786817065787
CUST005,MCH0050031,-19.468524613865256,127.51068531732116
CUST005,MCH0050032,-14.585119231726981,142.5648783621799
CUST005,MCH0050033,-28.08349877043122,128.5831398237991
CUST005,MCH0050034,-27.139540425608345,121.33216886673749
CUST005,MCH0050035,-30.72265749034288,148.6580739644886
CUST005,MCH0050036,-24.485063200226804,129.2545257794871
CUST005,MCH0050037,-18.211757263436375,135.21005659037678
CUST005,MCH0050038,-13.772990282973062,143.18858243621966
CUST005,MCH0050039,-23.593554371322384,129.010217519177
CUST005,MCH0050040,-12.687421784127075,140.9933842837279
CUST005,MCH0050041,-13.449314809917414,119.95859806031815
CUST005,MCH0050042,-15.613525897398173,138.1612933280914
CUST005,MCH0050043,-31.278683915795078,136.44785579891965
CUST005,MCH0050044,-19.148928150232848,116.23182427468996
CUST005,MCH0050045,-24.132163820402447,144.77152284299086
CUST005,MCH0050046,-27.549780955102065,131.89503767112916
CUST005,MCH0050047,-24.390246268040293,126.39765143963146
CUST005,MCH0050048,-14.153499246415581,143.22342064364622
CUST005,MCH0050049,-31.522349163583623,150.79591649009882
CUST006,MCH0060001,-14.997199477383475,125.76518616902777
CUST006,MCH0060002,-15.906723537289828,119.53532556868554
CUST006,MCH0060003,-12.419248294803868,139.16553423733944
CUST006,MCH0060004,-19.922312165485863,118.97446951714306
CUST006,MCH0060005,-14.613781923722556,116.81788256247687
CUST006,MCH0060006,-28.722196752115337,120.82006781834889
CUST006,MCH0060007,-17.1994892751173,122.75696837517272
CUST006,MCH0060008,-14.321278116685967,138.8350432803949
CUST006,MCH0060009,-33.12250172436403,115.99058717791738
CUST006,MCH0060010,-32.78935478419042,137.06797373543526
CUST006,MCH0060011,-16.66814106652257,124.17320400402133
CUST006,MCH0060012,-15.637709877153931,117.80884109937944
CUST006,MCH0060013,-16.67927714670396,148.36561959904705
CUST006,MCH0060014,-17.299669419255817,140.30403951765015
CUST006,MCH0060015,-15.883425298909263,117.20931061410202
CUST006,MCH0060016,-29.56168461954031,120.18482114362807
CUST006,MCH0060017,-23.05258371085079,141.95610330434243
CUST006,MCH0060018,-20.354745341607426,145.67470160164393
CUST006,MCH0060019,-30.562920662516547,141.58520032692417
CUST006,MCH0060020,-29.749607946318562,125.30363217125479
CUST006,MCH0060021,-18.637049008451967,150.20518794994373
CUST006,MCH0060022,-20.751812471493004,117.71296105619447
CUST006,MCH0060023,-20.649357146558042,117.28650436046387
CUST006,MCH0060024,-14.890867205613429,140.7061978070318
CUST006,MCH0060025,-30.177751301916178,119.01940730442935
CUST006,MCH0060026,-29.954035579073143,150.19895400235217
CUST006,MCH0060027,-24.040946187142467,143.32124128678342
CUST006,MCH0060028,-20.217220644682797,135.89170156354817
CUST006,MCH0060029,-30.77969952470143,149.00545831988916
CUST006,MCH0060030,-27.421133400933563,136.08840427484472
CUST006,MCH0060031,-18.854817191335076,138.58808374911035
CUST006,MCH0060032,-13.67722019154635,121.01020854619404
CUST006,MCH0060033,-22.970416123390745,129.98160711500088
CUST006,MCH0060034,-23.705372316123707,119.98453516954083
CUST006,MCH0060035,-31.016965887735545,125.56045165692214
CUST006,MCH0060036,-27.348851019142124,130.81940280021539
CUST007,MCH0070001,-20.255473975507343,130.25456247015353
CUST007,MCH0070002,-25.11116314728301,123.43876128706336
CUST007,MCH0070003,-21.251415659206323,126.92813598723505
CUST007,MCH0070004,-33.12471356303668,130.48584154990579
CUST007,MCH0070005,-23.70614748556134,123.71830967396781
CUST007,MCH0070006,-21.592154437874512,135.65859370516043
CUST007,MCH0070007,-18.806953106127015,138.54299172526248
CUST007,MCH0070008,-19.872689284797822,126.89911672902392
CUST007,MCH0070009,-16.97020722730199,135.07496786434876
CUST007,MCH0070010,-24.62450880363236,137.7730380810311
CUST007,MCH0070011,-26.14586730931953,133.79714748569722
CUST007,MCH0070012,-18.060827697632263,146.91274132400216
CUST007,MCH0070013,-14.09727025815338,133.47751567392677
CUST007,MCH0070014,-22.714085033077765,143.87545141781067
CUST007,MCH0070015,-27.13931012749967,145.1921209183119
CUST007,MCH0070016,-23.275954599875394,119.86657102416792
CUST007,MCH0070017,-32.350728337931706,145.35396170748515
CUST007,MCH0070018,-32.70528978650212,125.64946140829132
CUST007,MCH0070019,-26.716204129216763,121.87210502622494
CUST007,MCH0070020,-27.151292549257228,141.86850909205052
CUST007,MCH0070021,-33.58431886345848,144.8337872006761
CUST007,MCH0070022,-15.484217493146996,128.86638121902334
CUST007,MCH0070023,-30.597322670196352,136.88949831887234
CUST007,MCH0070024,-31.32704004890477,128.60866957384667
CUST007,MCH0070025,-13.293772610629091,150.74080298768567
CUST007,MCH0070026,-17.299744835876407,126.7147489982189
CUST007,MCH0070027,-19.11520144292901,140.55976342848885
CUST007,MCH0070028,-25.561403553981528,138.2951910739742
CUST007,MCH0070029,-33.66935563302296,123.13792381693867
CUST007,MCH0070030,-22.610601486203883,121.54767077946619
CUST007,MCH0070031,-30.333002340654524,145.15428059831336
CUST007,MCH0070032,-12.633640442302479,135.31452692379855
CUST007,MCH0070033,-15.860000786043159,150.56029041785217
CUST007,MCH0070034,-30.85568839577134,131.5334210252277
CUST007,MCH0070035,-25.459686609398723,118.60972985598109
CUST007,MCH0070036,-17.660401284912993,131.025643859023
CUST007,MCH0070037,-23.80947091490637,121.08862138084473
CUST007,MCH0070038,-30.010076977036334,147.63933713768316
CUST007,MCH0070039,-32.940044587053,123.97311520152408
CUST007,MCH0070040,-27.62072439823764,133.00593373829568
CUST007,MCH0070041,-21.29142878018189,133.1144781523584
CUST007,MCH0070042,-32.09152030702703,124.35272763735554
CUST007,MCH0070043,-15.762849727605364,138.1793633867939
CUST007,MCH0070044,-19.9432954221131,139.32413426283256
CUST007,MCH0070045,-17.497585090650123,117.8396077084228
CUST007,MCH0070046,-26.017919723948832,134.73741297768493
CUST007,MCH0070047,-26.623185609107487,145.44120845238024
CUST007,MCH0070048,-23.52469106537318,142.77882839002422
CUST007,MCH0070049,-15.581666387054863,133.51818104991278
CUST008,MCH0080001,-14.344626756765976,136.40805031284802
CUST008,MCH0080002,-15.61910257507498,127.7547369252625
CUST008,MCH0080003,-23.175435391573068,134.45252753926067
CUST008,MCH0080004,-31.64293610823448,129.78919298522408
CUST008,MCH0080005,-14.177240040138962,137.94221163680245
CUST008,MCH0080006,-30.083608477605196,127.69383280989713
CUST008,MCH0080007,-29.78053529225195,116.6712919261299
CUST008,MCH0080008,-13.959600142163424,131.5320772218162
CUST008,MCH0080009,-27.287995942953096,136.80654942367656
CUST008,MCH0080010,-33.74273918970016,125.55857594168856
CUST008,MCH0080011,-18.78478048747381,138.04531903473114
CUST008,MCH0080012,-12.791172127835488,137.57455560899734
CUST008,MCH0080013,-23.633623717003744,142.52628296775868
CUST008,MCH0080014,-14.478450752772858,141.09642772981414
CUST008,MCH0080015,-13.190958693688337,143.24838149291003
CUST008,MCH0080016,-15.263769077368579,119.80505289854567
CUST008,MCH0080017,-18.153109685633563,131.24711335341064
CUST008,MCH0080018,-22.00826824815758,138.75899457283072
CUST008,MCH0080019,-13.048974990830256,150.35869065825003
CUST008,MCH0080020,-27.703092722010034,141.55474776007085
CUST008,MCH0080021,-17.775353934391724,127.96189943208802
CUST008,MCH0080022,-31.236799840419245,117.23723830602876
CUST008,MCH0080023,-17.18712275812266,132.9884609377734
CUST008,MCH0080024,-12.710886355859085,132.1205683123972
CUST008,MCH0080025,-12.874784949912435,130.2463176770115
CUST008,MCH0080026,-16.835833762960586,118.7771564581453
CUST008,MCH0080027,-21.957573232038072,143.95229852319892
CUST008,MCH0080028,-14.018914154772393,144.67266648067186
CUST008,MCH0080029,-33.105129365174754,128.88185217986637
CUST008,MCH0080030,-32.8529828452522,119.63580841812099
CUST008,MCH0080031,-19.380928983649092,140.83536269054062
CUST008,MCH0080032,-17.265005320840032,146.17752483675378
CUST008,MCH0080033,-18.002223427755034,143.91059288294278
CUST008,MCH0080034,-32.84728023879949,124.03218378048958
CUST008,MCH0080035,-20.529197872432214,145.9201981923313
CUST008,MCH0080036,-33.80324731379733,133.8634899082839
CUST008,MCH0080037,-19.33832091366546,116.83921584841433
CUST008,MCH0080038,-25.27085551260216,147.23678433656778
CUST008,MCH0080039,-19.460324609599034,124.14180855395696
CUST008,MCH0080040,-15.565205712913876,128.01590296167396
CUST008,MCH0080041,-15.553089570402722,126.29292215427358
CUST008,MCH0080042,-21.208114606012295,129.73259637794897
CUST008,MCH0080043,-27.991261408766057,146.9181704322326
CUST009,MCH0090001,-32.07655078843109,127.80163554295268
CUST009,MCH0090002,-18.470758325706296,144.1408493697675
CUST009,MCH0090003,-12.427017543564556,126.20230820109188
CUST009,MCH0090004,-25.129248050677433,120.60242685883988
CUST009,MCH0090005,-21.540253513104776,150.8150593079284
CUST009,MCH0090006,-18.83105828240584,136.69197069850935
CUST009,MCH0090007,-25.46406450218143,147.92698648602297
CUST009,MCH0090008,-23.216293183197486,120.51627865728845
CUST009,MCH0090009,-26.04436304121863,118.15755007655662
CUST009,MCH0090010,-29.557450689691194,116.42017421309691
CUST009,MCH0090011,-24.154481795246483,138.07236329980807
CUST009,MCH0090012,-26.519212058853483,130.55540017983523
CUST009,MCH0090013,-13.277000633841617,142.19390556727953
CUST009,MCH0090014,-22.271582305683545,125.78738471642507
CUST009,MCH0090015,-14.614568826380602,124.05190880251115
CUST009,MCH0090016,-26.905131293891444,147.7081749862455
CUST009,MCH0090017,-22.514845811370943,141.85536002457098
CUST009,MCH0090018,-21.198986925479026,138.7357162362333
CUST009,MCH0090019,-27.46325923243125,124.27215936309587
CUST009,MCH0090020,-26.966414535873696,121.25599889932813
CUST009,MCH0090021,-15.10224114624764,125.741967357079
CUST009,MCH0090022,-21.82797802009073,143.59830232246225
CUST009,MCH0090023,-17.047781648422156,131.18735767630517
CUST009,MCH0090024,-23.6604678653854,150.71403138761937
CUST009,MCH0090025,-19.39615424495098,144.3938093534377
CUST009,MCH0090026,-14.495089661786512,143.44440325164982
CUST009,MCH0090027,-29.918644083498297,135.53219275418877
CUST009,MCH0090028,-31.709275617737283,138.71756664239635
CUST009,MCH0090029,-13.359987293962064,133.7968954569339
CUST009,MCH0090030,-24.591091403343004,117.05808057477752
CUST009,MCH0090031,-13.264847769921762,119.41539421296856
CUST009,MCH0090032,-33.01679949394579,124.43693806382333
CUST009,MCH0090033,-32.491095670754774,131.77463626865287
CUST009,MCH0090034,-22.804112272972084,126.77120521090329
CUST009,MCH0090035,-32.80434962463995,119.71717292554786
CUST009,MCH0090036,-25.633155873216545,117.92454862401142
CUST009,MCH0090037,-18.88892089938686,123.0664210075209
CUST009,MCH0090038,-27.405461271151772,129.63381477895123
CUST009,MCH0090039,-24.94289288901332,115.85829083938549
CUST009,MCH0090040,-31.490487023528,146.08303618730483
CUST009,MCH0090041,-33.87348915599397,133.6366741890319
CUST009,MCH0090042,-23.375706860095022,127.49160505147339
CUST009,MCH0090043,-24.62646906685133,143.19839792718312
CUST009,MCH0090044,-15.814120316378435,124.93823387387528
CUST009,MCH0090045,-26.966455519193808,124.31114814129448
CUST009,MCH0090046,-23.582936888152098,139.78236835382432
CUST009,MCH0090047,-28.992563177536457,127.40882454612581
CUST009,MCH0090048,-13.896730721833265,117.50478207362822
CUST009,MCH0090049,-23.993453487349324,140.7756872600469
CUST009,MCH0090050,-30.665238751514305,117.4628281021924
CUST009,MCH0090051,-30.92858450977159,148.05069409292696
CUST010,MCH0100001,-33.70091469084584,122.41010131587845
CUST010,MCH0100002,-33.22740447261464,119.68309431143334
CUST010,MCH0100003,-20.56679033749163,124.28152569674191
CUST010,MCH0100004,-21.66194091574045,136.51585793509102
CUST010,MCH0100005,-15.63714033856975,115.96642289120678
CUST010,MCH0100006,-15.552556624139115,137.5310799335868
CUST010,MCH0100007,-30.40101504874341,142.93010232354848
CUST010,MCH0100008,-15.506931851502404,124.72464827977092
CUST010,MCH0100009,-14.14593586059236,131.75145580348288
CUST010,MCH0100010,-20.926374231833584,150.3611986299793
CUST010,MCH0100011,-26.126974309257214,144.34189303828597
CUST010,MCH0100012,-27.054418966688118,143.85239463067634
CUST010,MCH0100013,-20.984220744453186,123.39408490241159
CUST010,MCH0100014,-24.998438983531415,126.94901076616101
CUST010,MCH0100015,-32.22066954877218,116.84720043049938
CUST010,MCH0100016,-26.45070890874561,116.46809858839377
CUST010,MCH0100017,-30.342013211991834,141.2539345618655
CUST010,MCH0100018,-18.67603843280286,141.72417156465414
CUST010,MCH0100019,-27.081206820705454,147.03968294483113
CUST010,MCH0100020,-21.132643217388377,120.22352459530659
CUST010,MCH0100021,-30.810048778706015,140.12764948523252
CUST010,MCH0100022,-30.181705366495322,133.60597382552973
CUST010,MCH0100023,-12.57684876753272,115.94066692614021
CUST010,MCH0100024,-33.543534259202524,150.65726882576078
CUST010,MCH0100025,-21.33026506611544,120.2545401406998
CUST010,MCH0100026,-14.608002705286985,146.701348534482
CUST010,MCH0100027,-22.37169111810543,137.62490024811257
CUST010,MCH0100028,-28.026475382731157,117.57324134265738
CUST010,MCH0100029,-21.116796408846415,126.14590728141698
CUST010,MCH0100030,-19.632147496802432,145.1522057071753
CUST011,MCH0110001,-21.09215384425686,123.91794694300852
CUST011,MCH0110002,-15.111397295068269,124.70362418032018
CUST011,MCH0110003,-20.768442135438505,135.22928348714535
CUST011,MCH0110004,-25.38242024872615,139.58448880235278
CUST011,MCH0110005,-18.295952853618168,135.69951661571048
CUST011,MCH0110006,-17.593921900527786,150.31793936735212
CUST011,MCH0110007,-24.885643660132686,133.86186512118212
CUST011,MCH0110008,-33.631897624263914,143.7406023264943
CUST011,MCH0110009,-22.71505355851113,130.11944620565583
CUST011,MCH0110010,-31.877452793577987,147.02694040080644
CUST011,MCH0110011,-25.407344339128038,139.75861409714364
CUST011,MCH0110012,-30.688455638084758,149.55039199689026
CUST011,MCH0110013,-30.063502120830634,122.80392395077212
CUST011,MCH0110014,-15.431868498009152,147.83165431938178
CUST011,MCH0110015,-29.33883073824902,132.29001117493647
CUST011,MCH0110016,-18.12985955189916,146.63063725675914
CUST011,MCH0110017,-25.750367056697936,133.94738398841497
CUST011,MCH0110018,-17.953097173825697,141.46287278051312
CUST011,MCH0110019,-17.066357204439175,135.8046770343176
CUST011,MCH0110020,-31.650775418697332,147.5294625098192
CUST011,MCH0110021,-15.290190404597894,143.81321999722348
CUST011,MCH0110022,-31.752956741044315,122.97434758455816
CUST011,MCH0110023,-17.912592150185482,116.61221731982631
CUST011,MCH0110024,-12.846670375293485,129.0377782804844
CUST011,MCH0110025,-18.43478052564729,146.95374520593032
CUST011,MCH0110026,-25.41545740477323,127.00155034984827
CUST011,MCH0110027,-20.812065728687692,136.19272701855658
CUST011,MCH0110028,-25.10349048106686,136.92229393095658
CUST011,MCH0110029,-13.789300554320363,132.21417300759353
CUST011,MCH0110030,-29.670043113861425,129.03992999919345
CUST012,MCH0120001,-25.426699874247948,120.40191512522031
CUST012,MCH0120002,-30.39826273807707,139.82812877611806
CUST012,MCH0120003,-26.60122828450859,149.31693355413884
CUST012,MCH0120004,-28.66266997478994,119.27225012917926
CUST012,MCH0120005,-17.699651895494455,146.72436542231725
CUST012,MCH0120006,-27.92056282726301,122.89329236775627
CUST012,MCH0120007,-29.906028100271623,134.12263177796459
CUST012,MCH0120008,-23.829042213194423,124.90633837889415
CUST012,MCH0120009,-32.92877798472733,132.70034604545245
CUST012,MCH0120010,-13.274354525834418,138.70342394641847
CUST012,MCH0120011,-23.246609032484702,119.68529179843952
CUST012,MCH0120012,-28.47261975318387,126.14656563006645
CUST012,MCH0120013,-17.456723618944462,146.57254898398816
CUST012,MCH0120014,-14.514700148321573,150.3583581496015
CUST012,MCH0120015,-12.779116313252551,149.25026956015614
CUST012,MCH0120016,-32.35582397918798,120.63655311106596
CUST012,MCH0120017,-27.353969680765292,135.2067287176626
CUST012,MCH0120018,-31.814975392832196,145.4874732188552
CUST012,MCH0120019,-20.639742149837854,134.8369905208074
CUST012,MCH0120020,-30.34580654760324,124.68926715144693
CUST012,MCH0120021,-30.453291462881452,145.70285383859743
CUST012,MCH0120022,-21.339101008683805,141.60304290593913
CUST012,MCH0120023,-27.535293447434444,128.83096756179853
CUST012,MCH0120024,-25.19561826482952,142.47652550821562
CUST012,MCH0120025,-17.294410764996787,123.05915481574252
CUST013,MCH0130001,-31.305910244960742,147.2538850930694
CUST013,MCH0130002,-31.7414936185291,125.08534737141102
CUST013,MCH0130003,-15.700711474538924,122.10017173934767
CUST013,MCH0130004,-25.00828947683565,131.59006142803884
CUST013,MCH0130005,-28.62693208000099,140.72960656689312
CUST013,MCH0130006,-15.596305037852616,146.49758740893057
CUST013,MCH0130007,-26.604573866663937,134.4328488395023
CUST013,MCH0130008,-28.559262316888493,124.3923572044101
CUST013,MCH0130009,-30.43303764868363,148.79466727934377
CUST013,MCH0130010,-14.80824018498003,143.085290837802
CUST013,MCH0130011,-22.770277292313825,133.02033783446672
CUST013,MCH0130012,-22.51046817707629,134.63353727655584
CUST013,MCH0130013,-24.556893678999657,120.42459463451156
CUST013,MCH0130014,-31.198227163326475,149.2239650261835
CUST013,MCH0130015,-23.536338668893464,149.25751392417214
CUST013,MCH0130016,-30.383097129232635,135.26002097660168
CUST013,MCH0130017,-29.434079052941904,124.68677967504371
